n:conj:n	yx	X=friend	Y=companion	phrases=friend and companion 
n:pobj:IN<-of<-IN:prep:n<-implementation->n:appos:n	yx	X=book	Y=reference	phrases=book '' adopted at the Brussels summit , a reference 
n:dobj:v<-approve->v:prep:IN->in->IN:pobj:n	yx	X=credit	Y=line	phrases=credits in line 
n:dep:n->Union->n:nn:n	yx	X=party	Y=Social	phrases=party the Christian Social 
n:conj:n->Martin->n:nn:n	yx	X=lawyer	Y=prosecutor	phrases=lawyer , Tony Howard , and Crown prosecutor 
n:nsubj:v<-provoke<-v:ccomp:v<-say->v:nsubj:n	yx	X=action	Y=agency	phrases=action by London could provoke a strong reaction in Iran , '' the agency 
n:conj:n	yx	X=food	Y=water	phrases=food and water 
n:poss:n<-standard->n:prep:IN->of->IN:pobj:n	yx	X=people	Y=living	phrases=people 's standard of living 
n:nsubj:v<-continue->v:prep:IN->in->IN:pobj:n	yx	X=effort	Y=bid	phrases=efforts continued in a bid 
n:nsubj:v<-start->v:dobj:n	yx	X=party	Y=opposition	phrases=parties start off promising effective opposition 
n:pobj:IN<-after<-IN:prep:v<-form->v:nsubj:n	yx	X=formation	Y=split	phrases=formation , Edgar Tekere 's ZUM split 
n:dobj:v<-see->v:prep:IN->like->IN:pobj:n	yx	X=ball	Y=football	phrases=ball like a football 
n:partmod:v->resist->v:dobj:n->collectivisation->n:conj:n	yx	X=intellectual	Y=student	phrases=intellectuals or peasants resisting collectivisation or students 
n:dep:n	yx	X=statement	Y=remark	phrases=statement deemed hostile to the Soviet Union -- an off-the-cuff remark 
n:nn:n<-conversation->n:prep:IN->in->IN:pobj:n	yx	X=chance	Y=street	phrases=chance conversation in the street 
n:prep:IN->before->IN:pobj:n	yx	X=day	Y=anniversary	phrases=day before the anniversary 
n:nsubjpass:v<-ratify<-v:ccomp:v<-say->v:nsubj:n	yx	X=document	Y=source	phrases=document adopted at a meeting Friday has been ratified by the PLO 's executive committee , a reliable source 
n:conj:n	yx	X=food	Y=water	phrases=food and water 
n:prep:IN->in->IN:pobj:n->II->n:nn:n	yx	X=people	Y=World	phrases=people in World 
n:conj:n	yx	X=food	Y=water	phrases=food and water 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=Council	phrases=meeting of National Transition Council 
n:prep:IN->of->IN:pobj:n	yx	X=award	Y=prize	phrases=Award of the `` Four freedoms prize 
n:conj:n	yx	X=food	Y=water	phrases=food and water 
n:rcmod:v->follow->v:dobj:n	yx	X=killing	Y=death	phrases=killings which followed the death 
n:prep:IN->on->IN:pobj:n->Island->n:appos:n	yx	X=squad	Y=section	phrases=squad '' on Sanzao Island , a section 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=year	phrases=period of last year 
n:prep:IN->of->IN:pobj:n	yx	X=story	Y=life	phrases=story of Parker 's life 
n:nsubj:v<-deny->v:dobj:n	yx	X=triumph	Y=win	phrases=triumph on the Catalunya circuit , which he admitted he had not expected , denied Michael Schumacher , who was hit by gear-box problems , a fifth consecutive win 
n:conj:n	yx	X=hatred	Y=hostility	phrases=hatred or hostility 
n:nsubj:JJ<-natural->JJ:prep:IN->as->IN:pobj:n	yx	X=activity	Y=breathing	phrases=activity was as natural as breathing 
n:prep:IN->between->IN:pobj:n->communist->n:conj:n	yx	X=coalition	Y=Alliance	phrases=coalition between the former communists , who now call themselves the Socialist Party , and the liberal Alliance 
n:nsubj:v<-flee->v:dobj:n	yx	X=part	Y=base	phrases=part of the interim government had fled its base 
n:conj:n	yx	X=food	Y=water	phrases=food and water 
n:prep:IN->of->IN:pobj:n	yx	X=region	Y=country	phrases=regions of the country 
n:nsubjpass:v<-force->v:prep:IN->into->IN:pobj:n	yx	X=election	Y=runoff	phrases=elections could be forced into a runoff 
n:nsubjpass:v<-force->v:prep:IN->into->IN:pobj:n	yx	X=election	Y=runoff	phrases=elections could be forced into a runoff 
n:nsubj:n	yx	X=action	Y=source	phrases=actions were the source 
n:conj:n	yx	X=casualty	Y=damage	phrases=casualties or damage 
n:conj:n->leader->n:nn:n	yx	X=group	Y=world	phrases=group and the world 
n:nsubj:v<-enter->v:dobj:n	yx	X=group	Y=race	phrases=group officially entered the race 
n:nsubj:v<-stand->v:advcl:v->need->v:nsubjpass:n	yx	X=option	Y=vote	phrases=option stood little chance of passage since a two-thirds vote 
n:nsubjpass:v<-need->v:xcomp:v->reverse->v:dobj:n	yx	X=vote	Y=veto	phrases=vote of both houses of Congress would be needed to reverse a presidential veto 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=Council	phrases=meeting of the Revolutionary Command Council 
n:conj:n	yx	X=woman	Y=girl	phrases=women and girls 
n:conj:n	yx	X=socialist	Y=communist	phrases=socialists and communists 
n:rcmod:v->flee->v:conj:v->find->v:dobj:n	yx	X=country	Y=homeland	phrases=countries who were fleeing from dictatorships and who found in the German Democratic Republic a second homeland 
n:conj:n	yx	X=worker	Y=employee	phrases=workers , business people and military administration employees 
n:prep:IN->between->IN:pobj:n->communist->n:conj:n	yx	X=coalition	Y=Alliance	phrases=coalition between the former communists , who now call themselves the Hungarian Socialist Party , and the liberal Alliance 
n:prep:IN->between->IN:pobj:n->communist->n:conj:n	yx	X=coalition	Y=Alliance	phrases=coalition between the former communists and the Alliance 
n:nsubjpass:v<-force->v:prep:IN->into->IN:pobj:n	yx	X=election	Y=runoff	phrases=elections could be forced into a runoff 
n:abbrev:n->Monday->n:nn:n	yx	X=time	Y=GMT	phrases=time -LRB- 04H00 GMT 
n:dobj:v<-give->v:partmod:v->extend->v:dobj:n	yx	X=gift	Y=legacy	phrases=gift Sunday , extending their family 's legendary racing legacy 
n:prep:IN->of->IN:pobj:n	yx	X=time	Y=hour	phrases=time of three hours 
n:conj:n	yx	X=security	Y=peace	phrases=security , justice and peace 
n:conj:n<-security->n:conj:n->peace->n:conj:n	yx	X=justice	Y=right	phrases=justice and peace , as well as our right 
n:dobj:v<-take->v:dep:n	yx	X=prisoner	Y=POW	phrases=prisoner of war -LRB- POW 
n:rcmod:v->mark->v:dobj:n	yx	X=day	Y=anniversary	phrases=day the country marks the fourth anniversary 
n:dobj:v<-seal->v:prep:IN->into->IN:pobj:n	yx	X=area	Y=middle	phrases=area around the Nahal Oz crossing point into the middle 
n:dobj:v<-seal->v:prep:IN->into->IN:pobj:n	yx	X=area	Y=center	phrases=area around the Nahal Oz crossing point into center 
n:conj:n	yx	X=uprising	Y=intifada	phrases=uprising or intifada 
n:nsubj:v<-slacken->v:conj:v->soar->v:nsubj:n	yx	X=value	Y=cost	phrases=value of exports slackened and the cost 
n:nn:n	yx	X=work	Y=project	phrases=works projects 
n:nn:n	yx	X=work	Y=project	phrases=works projects 
n:prep:IN->of->IN:pobj:n	yx	X=construction	Y=stadium	phrases=construction of the indoor `` White Dome '' stadium 
n:nn:n<-partner<-n:nsubj:n	yx	X=coalition	Y=Alliance	phrases=coalition partner '' according to Horn would be the runner-up liberal Alliance 
n:conj:n	yx	X=waste	Y=refuse	phrases=waste and industrial refuse 
n:dobj:v<-field->v:prep:IN->in->IN:pobj:n	yx	X=combination	Y=union	phrases=combination of Matt Burke and Matthew O'Connor against Ireland in Sunday 's first rugby union 
n:prep:IN->as->IN:pobj:n->counterfoil->n:nn:n	yx	X=document	Y=ballot	phrases=documents such as ballot 
n:prep:IN->in->IN:pobj:n	yx	X=increase	Y=gain	phrases=increase in capital gains 
n:rcmod:v->intersect->v:nsubj:n	yx	X=power	Y=interest	phrases=powers who interests 
n:conj:n	yx	X=increase	Y=jump	phrases=increase of 37.93 percent and a 24.87-percent jump 
n:dobj:v<-seal->v:prep:IN->into->IN:pobj:n	yx	X=area	Y=center	phrases=area around the Nahal Oz crossing point into center 
n:partmod:v->pose->v:prep:IN->as->IN:pobj:n	yx	X=man	Y=officer	phrases=men posing as police officers 
n:prep:IN->of->IN:pobj:n	yx	X=period	Y=year	phrases=period of last year 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:nsubj:v<-chase->v:prep:IN->through->IN:pobj:n	yx	X=group	Y=cloud	phrases=Groups of officers in riot gear chased demonstrators through clouds 
n:dep:n<-al-khaimah->n:nn:n	yx	X=ruler	Y=Sheikh	phrases=rulers Sheikh 
n:dep:n<-al-khaimah->n:conj:n->al-mualla->n:nn:n	yx	X=ruler	Y=Sheikh	phrases=rulers Sheikh Saqr ibn Mohammad al-Qassimi of Ras al-Khaimah and Sheikh 
n:conj:n	yx	X=leader	Y=politician	phrases=leaders and politicians 
n:nn:n<-oil<-n:conj:n<-rubber->n:conj:n	yx	X=palm	Y=coconut	phrases=palm oil , coconuts 
n:nn:n	yx	X=production	Y=capacity	phrases=production capacity 
n:prep:IN->from->IN:pobj:n->estate->n:nn:n	yx	X=tree	Y=palm	phrases=trees from palm 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:poss:n	yx	X=authority	Y=adviser	phrases=authority 's legal adviser 
n:nn:n	yx	X=news	Y=report	phrases=news report 
n:conj:n->Pinochet->n:nn:n	yx	X=chief	Y=General	phrases=chief and former president General 
n:nn:n	yx	X=state	Y=obligation	phrases=state obligations 
n:prep:IN->as->IN:pobj:n	yx	X=program	Y=scheme	phrases=programs such as privatisation and compensation schemes 
n:prep:IN->with->IN:pobj:n	yx	X=meeting	Y=Congress	phrases=meeting with Mandela 's African National Congress 
n:nn:n<-Rocard<-n:nsubj:n	yx	X=leader	Y=politician	phrases=leader Michel Rocard , who appeared the most vulnerable to the Sarajevo list , was the only major politician 
n:conj:n	yx	X=casualty	Y=damage	phrases=casualties or damage 
n:nn:n	yx	X=telephone	Y=call	phrases=telephone calls 
n:dobj:v<-take->v:prep:IN->in->IN:pobj:n	yx	X=point	Y=minute	phrases=point in 20 minutes 
n:poss:n<-cafe<-n:nsubj:n	yx	X=family	Y=house	phrases=family 's cafe became the first house 
n:dep:n	yx	X=period	Y=year	phrases=period ending on May 31 next year 
n:nn:n<-Rocard<-n:nsubj:n	yx	X=leader	Y=politician	phrases=leader Michel Rocard , who appeared the most vulnerable to the Sarajevo list , was the only major politician 
n:prep:IN->of->IN:pobj:n	yx	X=line	Y=Front	phrases=lines of the rebel Rwandan Patriotic Front 
n:nn:n	yx	X=news	Y=report	phrases=news report 
n:dobj:v<-change->v:prep:TO->to->TO:pobj:n	yx	X=period	Y=year	phrases=period to a full year 
n:dobj:v<-change->v:prep:IN->from->IN:pobj:n	yx	X=period	Y=month	phrases=period to a full year from five months 
n:nn:n<-Barzani->n:conj:n->Talabani->n:nn:n	yx	X=leader	Y=head	phrases=leader Massud Barzani nor PUK head 
n:appos:n	yx	X=grouping	Y=Community	phrases=grouping , the Southern African Development Community 
n:pobj:IN<-for->IN:conj:JJR->worse->JJR:npadvmod:n	yx	X=example	Y=bit	phrases=example , or even a bit 
n:rcmod:v->live->v:prep:IN->on->IN:pobj:n	yx	X=people	Y=land	phrases=people who are living on their own land 
n:nsubj:v<-drive->v:dobj:n	yx	X=force	Y=troops	phrases=forces drove Iraqi troops 
n:nsubjpass:v<-need->v:xcomp:v->retrain->v:dobj:n	yx	X=force	Y=military	phrases=force of several thousand would be needed to retrain the military 
n:nn:n<-Yussef->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:nsubjpass:v<-suffer<-v:advcl:v<-cause->v:dobj:n	yx	X=casualty	Y=damage	phrases=casualties were suffered in the incident the seven shells caused significant damage 
n:dobj:v<-put->v:conj:v->make->v:dobj:n	yx	X=order	Y=peace	phrases=order into Croat affairs in Hercegovina and to make peace 
n:prep:IN->of->IN:pobj:n->territory->n:nn:n	yx	X=tract	Y=desert	phrases=tract of desert 
n:nsubj:v<-prompt->v:xcomp:v->deplore->v:dobj:n	yx	X=belief	Y=presence	phrases=beliefs and conscience prompted him to deplore Tatarella 's presence 
n:appos:n	yx	X=metre	Y=foot	phrases=metres -LRB- 33 feet 
n:dobj:v<-condemn->v:prep:IN->as->IN:pobj:n	yx	X=attack	Y=assault	phrases=attack as an assault 
n:appos:n	yx	X=metre	Y=foot	phrases=metres -LRB- 33 feet 
n:conj:n	yx	X=nonsense	Y=absurdity	phrases=nonsense and absurdity 
n:nsubj:v<-note->v:dobj:n	yx	X=statement	Y=estimate	phrases=statement , which quotes recent statistics by the European Union , also noted the German government 's own estimate 
n:prep:IN->in->IN:pobj:n->II->n:nn:n	yx	X=battle	Y=War	phrases=battles in World War 
n:nsubj:v<-come->v:prep:IN->from->IN:npadvmod:n	yx	X=point	Y=minute	phrases=point of the match came some ten minutes 
n:conj:n	yx	X=homosexual	Y=lesbian	phrases=homosexuals and lesbians 
n:pobj:IN<-from->IN:prep:TO->to->TO:pobj:n	yx	X=union	Y=association	phrases=unions to academic , cultural and sporting associations 
n:conj:n	yx	X=casualty	Y=damage	phrases=casualties or damage 
n:prep:IN->in->IN:pobj:n->II->n:nn:n	yx	X=battle	Y=War	phrases=battles in World War 
n:pobj:TO<-to->TO:conj:IN->in->IN:pobj:n	yx	X=state	Y=conflict	phrases=states involved in war , in widespread human rights abuses or in any international conflict 
n:prep:IN->of->IN:pobj:n->territory->n:nn:n	yx	X=tract	Y=desert	phrases=tract of mineral-rich desert 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=Congress	phrases=meeting of the African Jewish Congress 
n:conj:n->Pinochet->n:nn:n	yx	X=chief	Y=General	phrases=chief and former president General 
n:prep:IN->of->IN:pobj:n	yx	X=guarantee	Y=security	phrases=guarantees of security 
n:prep:IN->on->IN:pobj:n	yx	X=effect	Y=image	phrases=effect on Germany 's image 
n:conj:n	yx	X=food	Y=water	phrases=food and water 
n:prep:IN->of->IN:pobj:n	yx	X=guarantee	Y=security	phrases=guarantees of security 
n:partmod:v->group->v:prep:IN->behind->IN:pobj:n	yx	X=leader	Y=head	phrases=leaders grouped behind party head 
n:nn:n	yx	X=coalition	Y=alliance	phrases=coalition alliance 
n:conj:n	yx	X=casualty	Y=damage	phrases=casualties or damage 
n:nsubjpass:v<-close->v:advcl:v->take->v:dobj:n	yx	X=area	Y=place	phrases=areas will be closed to the press while this analysis is taking place 
n:conj:n	yx	X=way	Y=form	phrases=way , shape or form 
n:prep:IN->of->IN:pobj:n->party->n:conj:n	yx	X=meeting	Y=summit	phrases=meeting of the warring Bosnian parties at Talloires in France and the Group of Seven summit 
n:prep:IN->on->IN:pobj:n	yx	X=effect	Y=image	phrases=effect on Germany 's image 
n:nn:n<-Hermoza->n:nn:n	yx	X=chief	Y=General	phrases=chief General 
n:prep:IN->at->IN:pobj:n	yx	X=place	Y=end	phrases=place behind Subaru teammate Carlos Sainz at the end 
n:partmod:v->act->v:prep:IN->for->IN:pobj:n	yx	X=official	Y=prosecutor	phrases=officials acting for the state prosecutor 
n:dobj:v<-find->v:xcomp:v->back->v:dobj:n	yx	X=evidence	Y=argument	phrases=evidence to back up his argument 
n:prep:IN->for->IN:pobj:n->expectancy->n:conj:n	yx	X=country	Y=power	phrases=countries for life expectancy , education and buying power 
n:rcmod:v->follow->v:dobj:n	yx	X=meeting	Y=session	phrases=meeting , which followed a similar session 
n:prep:IN->of->IN:pobj:n	yx	X=establishment	Y=institution	phrases=establishment of these institutions 
n:prep:IN->of->IN:pobj:n	yx	X=meeting	Y=council	phrases=meeting of FAO 's ruling council 
n:dobj:v<-back->v:prep:IN->at->IN:pobj:n	yx	X=effort	Y=reform	phrases=efforts at economic reform 
n:nsubj:v<-rise->v:prep:IN->on->IN:pobj:n	yx	X=number	Y=record	phrases=number of unemployed in April rose 370,000 or 23.6 percent from a year earlier to 1.94 million after topping two million in March for the first time on record 
n:conj:n	yx	X=food	Y=water	phrases=food and water 
n:nsubj:v<-lobby->v:prep:IN->for->IN:pobj:n	yx	X=state	Y=position	phrases=states have been lobbying for the position 
n:prep:IN->of->IN:pobj:n	yx	X=guarantee	Y=security	phrases=guarantees of security 
n:appos:n->Yar->n:nn:n	yx	X=head	Y=General	phrases=heads of state , General 
n:conj:n<-officer->n:conj:n	yx	X=politician	Y=governor	phrases=politicians , ex-ministers and governors 
n:ccomp:JJ->inimical->JJ:nsubj:n	yx	X=opinion	Y=presence	phrases=opinion that their presence 
n:ccomp:JJ->inimical->JJ:nsubj:n	yx	X=opinion	Y=presence	phrases=opinion that their presence 
n:conj:n	yx	X=woman	Y=girl	phrases=women and girls 
n:conj:n	yx	X=woman	Y=girl	phrases=women and girls 
n:prep:IN->for->IN:pobj:n->market->n:nn:n	yx	X=part	Y=world	phrases=part of their mutual strategy for the world 
n:conj:n	yx	X=force	Y=police	phrases=forces and police 
n:nn:n	yx	X=publicity	Y=hype	phrases=publicity hype 
n:conj:n	yx	X=force	Y=police	phrases=forces and police 
n:dobj:v<-raise->v:partmod:v->heighten->v:dobj:n	yx	X=status	Y=tension	phrases=status , heightening tension 
n:prep:IN->of->IN:pobj:n	yx	X=construction	Y=housing	phrases=construction of housing 
n:nn:n<-kilometre<-n:nsubj:n<-graveyard->n:conj:n	yx	X=state	Y=point	phrases=state forest 100 kilometres -LRB- 60 miles -RRB- from Sydney had become a serial killer 's graveyard and focal point 
n:nn:n<-Akihito->n:conj:n->Michiko->n:nn:n	yx	X=emperor	Y=empress	phrases=emperor Akihito and empress 
n:prep:IN->in->IN:pobj:n	yx	X=people	Y=nation	phrases=people in both nations 
n:nn:n	yx	X=publicity	Y=hype	phrases=publicity hype 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:conj:n	yx	X=force	Y=police	phrases=forces and police 
n:nn:n	yx	X=news	Y=report	phrases=news reports 
n:conj:n<-curb->n:conj:n	yx	X=law	Y=rule	phrases=laws and rules 
n:dobj:v<-abuse->v:conj:v->apply->v:dobj:n	yx	X=law	Y=rule	phrases=laws and aribitrary applying its own `` rules 
n:pobj:IN<-over<-IN:prep:n<-volume->n:dep:n	yx	X=period	Y=year	phrases=period last year 
n:conj:n	yx	X=cost	Y=price	phrases=costs , high interest rates and high land prices 
n:prep:IN->of->IN:pobj:n->Laroche->n:nn:n	yx	X=part	Y=house	phrases=part of the French couture house 
n:prep:IN->with->IN:pobj:n	yx	X=deposit	Y=Bank	phrases=deposits with the Bank 
n:conj:n	yx	X=official	Y=diplomat	phrases=officials and Malawi 's diplomats 
n:conj:n	yx	X=dispute	Y=contention	phrases=disputes over whether the MAC , designed to supervise military movements in the heavily fortified demilitarized zone , should be abandoned , and the North Korean contention 
n:partmod:v->consider->v:prep:IN->as->IN:pobj:n	yx	X=region	Y=territory	phrases=regions considered by the rebel republic of Chechnya as its territory 
n:nsubj:n	yx	X=region	Y=area	phrases=regions located west of the Chechen capital of Grozny , became disputed border areas 
n:nsubj:n<-part->n:prep:IN->of->IN:pobj:n	yx	X=region	Y=territory	phrases=regions were `` integral part of the territory 
n:appos:n	yx	X=proceedings	Y=review	phrases=proceedings , a review 
n:dep:n	yx	X=time	Y=day	phrases=times a day 
n:dep:n	yx	X=meeting	Y=summit	phrases=meetings -- the European summit 
n:nsubj:v<-bombard->v:dobj:n	yx	X=force	Y=troops	phrases=forces bombard northern troops 
n:nsubj:n<-part->n:prep:IN->of->IN:pobj:n	yx	X=region	Y=territory	phrases=regions were `` an integral part of the territory 
n:prep:IN->of->IN:pobj:n	yx	X=payment	Y=installment	phrases=payment by next Thursday of a first installment 
n:nn:n	yx	X=force	Y=patrol	phrases=forces patrol 
n:prep:IN->of->IN:pobj:n	yx	X=formation	Y=federation	phrases=formation of the new federation 
n:prep:v->include->v:pobj:n->Maguire->n:nn:n	yx	X=person	Y=winner	phrases=persons , including Irish Nobel Peace Prize winner 
n:nsubj:v<-be->v:advcl:v->be->v:nsubj:n	yx	X=earnings	Y=dividend	phrases=Earnings per share were up at 47.5 pence compared with 37.8 pence , while the dividend 
n:nsubj:v<-include->v:dobj:n->promotion->n:nn:n	yx	X=agreement	Y=sale	phrases=agreement also includes joint sales 
n:prep:IN->of->IN:pobj:n->book->n:nn:n	yx	X=state	Y=order	phrases=state of its order 
n:nsubj:v<-be->v:advcl:v->move->v:nsubj:n	yx	X=national	Y=citizen	phrases=nationals in the territory while about 50,000 French citizens 
